0.000000	-nan	-nan	-nan	
1.984943	0.000000	0.000000	-0.552310	
1.987461	0.000000	0.000000	-0.551612	
1.989975	0.000000	0.000000	-0.550916	
1.992486	0.000000	0.000000	-0.550223	
1.994994	0.000000	0.000000	-0.549533	
1.997498	0.000000	0.000000	-0.548845	
2.000000	0.000000	0.000000	-0.548161	
2.002498	0.000000	0.000000	-0.547479	
2.004994	0.000000	0.000000	-0.546800	
2.007486	0.000000	0.000000	-0.546123	
2.009975	0.000000	0.000000	-0.545449	
2.012461	0.000000	0.000000	-0.544778	
2.014944	0.000000	0.000000	-0.544109	
2.017424	0.000000	0.000000	-0.543443	
2.019901	0.000000	0.000000	-0.542780	
2.022375	0.000000	0.000000	-0.542119	
2.024846	0.000000	0.000000	-0.541461	
2.027313	0.000000	0.000000	-0.540805	
2.029778	0.000000	0.000000	-0.540151	
2.032240	0.000000	0.000000	-0.539501	
2.034699	0.000000	0.000000	-0.538853	
2.037155	0.000000	0.000000	-0.538207	
2.039608	0.000000	0.000000	-0.537563	
2.042058	0.000000	0.000000	-0.536923	
2.044505	0.000000	0.000000	-0.536284	
2.046949	0.000000	0.000000	-0.535648	
2.049390	0.000000	0.000000	-0.535015	
2.051828	0.000000	0.000000	-0.534383	
2.054264	0.000000	0.000000	-0.533754	
2.056696	0.000000	0.000000	-0.533128	
2.059126	0.000000	0.000000	-0.532504	
2.061553	0.000000	0.000000	-0.531882	
2.063977	0.000000	0.000000	-0.531263	
2.066398	0.000000	0.000000	-0.530645	
2.068816	0.000000	0.000000	-0.530030	
2.071232	0.000000	0.000000	-0.529418	
2.073644	0.000000	0.000000	-0.528808	
2.076054	0.000000	0.000000	-0.528199	
2.078461	0.000000	0.000000	-0.527594	
2.080865	0.000000	0.000000	-0.526990	
2.083267	0.000000	0.000000	-0.526389	
2.085665	0.000000	0.000000	-0.525789	
2.088061	0.000000	0.000000	-0.525192	
2.090454	0.000000	0.000000	-0.524597	
2.092845	0.000000	0.000000	-0.524005	
2.095233	0.000000	0.000000	-0.523414	
2.097618	0.000000	0.000000	-0.522826	
2.100000	0.000000	0.000000	-0.522239	
2.102380	0.000000	0.000000	-0.521655	
2.104757	0.000000	0.000000	-0.521073	
2.107131	0.000000	0.000000	-0.520493	
2.109502	0.000000	0.000000	-0.519915	
2.111871	0.000000	0.000000	-0.519339	
2.114237	0.000000	0.000000	-0.518765	
2.116601	0.000000	0.000000	-0.518193	
2.118962	0.000000	0.000000	-0.517623	
2.121320	0.000000	0.000000	-0.517056	
2.123676	0.000000	0.000000	-0.516490	
2.126029	0.000000	0.000000	-0.515926	
2.128380	0.000000	0.000000	-0.515364	
2.130728	0.000000	0.000000	-0.514804	
2.133073	0.000000	0.000000	-0.514246	
2.135416	0.000000	0.000000	-0.513690	
2.137756	0.000000	0.000000	-0.513136	
2.140093	0.000000	0.000000	-0.512584	
2.142429	0.000000	0.000000	-0.512034	
2.144761	0.000000	0.000000	-0.511485	
2.147091	0.000000	0.000000	-0.510939	
2.149419	0.000000	0.000000	-0.510394	
2.151743	0.000000	0.000000	-0.509851	
2.154066	0.000000	0.000000	-0.509311	
2.156386	0.000000	0.000000	-0.508772	
2.158703	0.000000	0.000000	-0.508234	
2.161018	0.000000	0.000000	-0.507699	
2.163331	0.000000	0.000000	-0.507166	
2.165641	0.000000	0.000000	-0.506634	
2.167948	0.000000	0.000000	-0.506104	
2.170253	0.000000	0.000000	-0.505576	
2.172556	0.000000	0.000000	-0.505049	
2.174856	0.000000	0.000000	-0.504525	
2.177154	0.000000	0.000000	-0.504002	
2.179449	0.000000	0.000000	-0.503481	
2.181742	0.000000	0.000000	-0.502962	
2.184033	0.000000	0.000000	-0.502444	
2.186321	0.000000	0.000000	-0.501928	
2.188607	0.000000	0.000000	-0.501414	
2.190890	0.000000	0.000000	-0.500901	
2.193171	0.000000	0.000000	-0.500390	
2.195450	0.000000	0.000000	-0.499881	
2.197726	0.000000	0.000000	-0.499374	
2.200000	0.000000	0.000000	-0.498868	
2.202272	0.000000	0.000000	-0.498364	
2.204541	0.000000	0.000000	-0.497862	
2.206808	0.000000	0.000000	-0.497361	
2.209072	0.000000	0.000000	-0.496861	
2.211334	0.000000	0.000000	-0.496364	
2.213594	0.000000	0.000000	-0.495868	
2.215852	0.000000	0.000000	-0.495373	
2.218107	0.000000	0.000000	-0.494881	
2.220360	0.000000	0.000000	-0.494389	
2.222611	0.000000	0.000000	-0.493900	
2.224860	0.000000	0.000000	-0.493412	
2.227106	0.000000	0.000000	-0.492925	
2.229350	0.000000	0.000000	-0.492440	
2.231591	0.000000	0.000000	-0.491957	
2.233831	0.000000	0.000000	-0.491475	
2.236068	0.000000	0.000000	-0.490995	
2.238303	0.000000	0.000000	-0.490516	
2.240536	0.000000	0.000000	-0.490038	
2.242766	0.000000	0.000000	-0.489563	
2.244994	0.000000	0.000000	-0.489088	
2.247221	0.000000	0.000000	-0.488616	
2.249444	0.000000	0.000000	-0.488144	
2.251666	0.000000	0.000000	-0.487674	
2.253886	0.000000	0.000000	-0.487206	
2.256103	0.000000	0.000000	-0.486739	
2.258318	0.000000	0.000000	-0.486274	
2.260531	0.000000	0.000000	-0.485810	
2.262742	0.000000	0.000000	-0.485347	
2.264950	0.000000	0.000000	-0.484886	
2.267157	0.000000	0.000000	-0.484426	
2.269361	0.000000	0.000000	-0.483968	
2.271563	0.000000	0.000000	-0.483511	
2.273763	0.000000	0.000000	-0.483055	
2.275961	0.000000	0.000000	-0.482601	
2.278157	0.000000	0.000000	-0.482148	
2.280351	0.000000	0.000000	-0.481697	
2.282542	0.000000	0.000000	-0.481247	
2.284732	0.000000	0.000000	-0.480799	
2.286919	0.000000	0.000000	-0.480351	
2.289105	0.000000	0.000000	-0.479905	
2.291288	0.000000	0.000000	-0.479461	
2.293469	0.000000	0.000000	-0.479018	
2.295648	0.000000	0.000000	-0.478576	
2.297825	0.000000	0.000000	-0.478135	
2.300000	0.000000	0.000000	-0.477696	
2.302173	0.000000	0.000000	-0.477258	
2.304344	0.000000	0.000000	-0.476822	
2.306513	0.000000	0.000000	-0.476386	
2.308679	0.000000	0.000000	-0.475952	
2.310844	0.000000	0.000000	-0.475520	
2.313007	0.000000	0.000000	-0.475088	
2.315167	0.000000	0.000000	-0.474658	
2.317326	0.000000	0.000000	-0.474229	
2.319483	0.000000	0.000000	-0.473801	
2.321637	0.000000	0.000000	-0.473375	
2.323790	0.000000	0.000000	-0.472950	
2.325941	0.000000	0.000000	-0.472526	
2.328089	0.000000	0.000000	-0.472104	
2.330236	0.000000	0.000000	-0.471682	
2.332381	0.000000	0.000000	-0.471262	
2.334524	0.000000	0.000000	-0.470843	
2.336664	0.000000	0.000000	-0.470425	
2.338803	0.000000	0.000000	-0.470009	
2.340940	0.000000	0.000000	-0.469593	
2.343075	0.000000	0.000000	-0.469179	
2.345208	0.000000	0.000000	-0.468766	
2.347339	0.000000	0.000000	-0.468355	
2.349468	0.000000	0.000000	-0.467944	
2.351595	0.000000	0.000000	-0.467535	
2.353720	0.000000	0.000000	-0.467127	
2.355844	0.000000	0.000000	-0.466720	
2.357965	0.000000	0.000000	-0.466314	
2.360085	0.000000	0.000000	-0.465909	
2.362202	0.000000	0.000000	-0.465505	
2.364318	0.000000	0.000000	-0.465103	
2.366432	0.000000	0.000000	-0.464702	
2.368544	0.000000	0.000000	-0.464301	
2.370654	0.000000	0.000000	-0.463902	
2.372762	0.000000	0.000000	-0.463504	
2.374868	0.000000	0.000000	-0.463108	
2.376973	0.000000	0.000000	-0.462712	
2.379075	0.000000	0.000000	-0.462317	
2.381176	0.000000	0.000000	-0.461924	
2.383275	0.000000	0.000000	-0.461532	
2.385372	0.000000	0.000000	-0.461140	
2.387467	0.000000	0.000000	-0.460750	
2.389561	0.000000	0.000000	-0.460361	
2.391652	0.000000	0.000000	-0.459973	
2.393742	0.000000	0.000000	-0.459586	
2.395830	0.000000	0.000000	-0.459200	
2.397916	0.000000	0.000000	-0.458815	
2.400000	0.000000	0.000000	-0.458432	
2.402082	0.000000	0.000000	-0.458049	
2.404163	0.000000	0.000000	-0.457667	
2.406242	0.000000	0.000000	-0.457287	
2.408319	0.000000	0.000000	-0.456907	
2.410394	0.000000	0.000000	-0.456528	
2.412468	0.000000	0.000000	-0.456151	
2.414539	0.000000	0.000000	-0.455774	
2.416609	0.000000	0.000000	-0.455399	
2.418677	0.000000	0.000000	-0.455025	
2.420744	0.000000	0.000000	-0.454651	
2.422808	0.000000	0.000000	-0.454279	
2.424871	0.000000	0.000000	-0.453907	
2.426932	0.000000	0.000000	-0.453537	
2.428992	0.000000	0.000000	-0.453167	
2.431049	0.000000	0.000000	-0.452799	
2.433105	0.000000	0.000000	-0.452431	
2.435159	0.000000	0.000000	-0.452065	
2.437212	0.000000	0.000000	-0.451700	
2.439262	0.000000	0.000000	-0.451335	
2.441311	0.000000	0.000000	-0.450971	
2.443358	0.000000	0.000000	-0.450609	
2.445404	0.000000	0.000000	-0.450247	
2.447448	0.000000	0.000000	-0.449887	
2.449490	0.000000	0.000000	-0.449527	
2.451530	0.000000	0.000000	-0.449168	
2.453569	0.000000	0.000000	-0.448810	
2.455606	0.000000	0.000000	-0.448453	
2.457641	0.000000	0.000000	-0.448097	
2.459675	0.000000	0.000000	-0.447742	
2.461707	0.000000	0.000000	-0.447388	
2.463737	0.000000	0.000000	-0.447035	
2.465766	0.000000	0.000000	-0.446683	
2.467793	0.000000	0.000000	-0.446331	
2.469818	0.000000	0.000000	-0.445981	
2.471841	0.000000	0.000000	-0.445631	
2.473863	0.000000	0.000000	-0.445283	
2.475884	0.000000	0.000000	-0.444935	
2.477902	0.000000	0.000000	-0.444588	
2.479919	0.000000	0.000000	-0.444242	
2.481935	0.000000	0.000000	-0.443897	
2.483948	0.000000	0.000000	-0.443553	
2.485961	0.000000	0.000000	-0.443210	
2.487971	0.000000	0.000000	-0.442867	
2.489980	0.000000	0.000000	-0.442526	
2.491987	0.000000	0.000000	-0.442185	
2.493993	0.000000	0.000000	-0.441845	
2.495997	0.000000	0.000000	-0.441506	
2.497999	0.000000	0.000000	-0.441168	
2.500000	0.000000	0.000000	-0.440831	
2.501999	0.000000	0.000000	-0.440495	
2.503997	0.000000	0.000000	-0.440159	
2.505993	0.000000	0.000000	-0.439824	
2.507987	0.000000	0.000000	-0.439491	
2.509980	0.000000	0.000000	-0.439158	
2.511971	0.000000	0.000000	-0.438825	
2.513961	0.000000	0.000000	-0.438494	
2.515949	0.000000	0.000000	-0.438164	
